NCT Number,Status,Conditions,Interventions,Sponsor,Collaborators,Sex,Age,Phases,Enrollment,Funder Type,Study Type,Start Date,Completion Date
NCT04626986,UNKNOWN,Breast Tumor|Microwave Ablation|Breast Conserving Surgery,PROCEDURE: microwave ablation|PROCEDURE: breast conserving surgery,Chinese PLA General Hospital,,FEMALE,"ADULT, OLDER_ADULT",NA,300,OTHER,INTERVENTIONAL,9/18/2020,5/30/2023
NCT05063786,RECRUITING,Advanced Breast Cancer,BIOLOGICAL: Trastuzumab|DRUG: Alpelisib|DRUG: Fulvestrant|DRUG: Vinorelbine|DRUG: Capecitabine|DRUG: Eribulin,Spanish Breast Cancer Research Group,ETOP IBCSG Partners Foundation|Breast International Group|Novartis Pharmaceuticals,ALL,"ADULT, OLDER_ADULT",PHASE3,300,OTHER,INTERVENTIONAL,9/14/2021,2026-09
NCT04188119,NOT_YET_RECRUITING,Breast Cancer,DRUG: Avelumab|DRUG: Aspirin|DRUG: Lansoprazole,The Christie NHS Foundation Trust,,FEMALE,"ADULT, OLDER_ADULT",PHASE2,42,OTHER,INTERVENTIONAL,12/1/2023,5/31/2025
NCT05455619,RECRUITING,HR+/HER2-negative Breast Cancer|Metastatic Breast Cancer,DRUG: Evexomostat,"SynDevRx, Inc.",,ALL,"ADULT, OLDER_ADULT",PHASE1|PHASE2,52,INDUSTRY,INTERVENTIONAL,8/26/2022,2026-09
NCT05838066,NOT_YET_RECRUITING,First-line Treatment of HER2-positive Recurrent or Metastatic Breast Cancer,DRUG: KN026|DRUG: HB1801|DRUG: Pertuzumab|DRUG: Trastuzumab|DRUG: Docetaxel,Shanghai JMT-Bio Inc.,,ALL,"ADULT, OLDER_ADULT",PHASE3,880,INDUSTRY,INTERVENTIONAL,2023-07,2027-12
NCT04234386,RECRUITING,Breast Cancer,RADIATION: GammaPod Radiation,"University of Maryland, Baltimore",,FEMALE,"ADULT, OLDER_ADULT",NA,50,OTHER,INTERVENTIONAL,9/15/2021,2028-12
NCT05512286,NOT_YET_RECRUITING,Breast Cancer,RADIATION: Preoperative radiotherapy|RADIATION: Postmastectomy radiotherapy,Fudan University,Huashan Hospital|Hunan Cancer Hospital|Cancer Hospital of Guangxi Medical University|Yunnan Cancer Hospital|Zhejiang Cancer Hospital|Henan Cancer Hospital,FEMALE,"ADULT, OLDER_ADULT",NA,80,OTHER,INTERVENTIONAL,9/1/2022,10/1/2027
NCT05382286,RECRUITING,Triple Negative Breast Cancer|PD-L1 Positive,DRUG: Sacituzumab Govitecan-hziy|DRUG: Pembrolizumab|DRUG: Paclitaxel|DRUG: nab-Paclitaxel|DRUG: Gemcitabine|DRUG: Carboplatin,Gilead Sciences,Merck Sharp & Dohme LLC,ALL,"ADULT, OLDER_ADULT",PHASE3,440,INDUSTRY,INTERVENTIONAL,7/25/2022,2027-02
NCT04262219,COMPLETED,Breast Cancer,BEHAVIORAL: iShare,Fox Chase Cancer Center,National Cancer Institute (NCI),ALL,"CHILD, ADULT, OLDER_ADULT",NA,32,OTHER,INTERVENTIONAL,2/7/2020,10/12/2020
NCT04418219,WITHDRAWN,Anatomic Stage IV Breast Cancer AJCC v8|Metastatic Breast Carcinoma|Prognostic Stage IV Breast Cancer AJCC v8|Recurrent Breast Carcinoma|Refractory Breast Carcinoma,DRUG: Cyclophosphamide|BIOLOGICAL: Allogeneic GM-CSF-secreting Breast Cancer Vaccine SV-BR-1-GM|BIOLOGICAL: Pembrolizumab|BIOLOGICAL: Recombinant Interferon Alpha 2b-like Protein|OTHER: Questionnaire Administration|OTHER: Quality of Life Assessment,Thomas Jefferson University,,FEMALE,"ADULT, OLDER_ADULT",PHASE1|PHASE2,0,OTHER,INTERVENTIONAL,12/21/2020,1/1/2024
NCT05093387,WITHDRAWN,Anatomic Stage IV Breast Cancer AJCC v8|Breast Inflammatory Carcinoma|Metastatic Triple-Negative Breast Carcinoma|Prognostic Stage IV Breast Cancer AJCC v8,DRUG: Carboplatin|BIOLOGICAL: Pembrolizumab|GENETIC: Transferrin Receptor-Targeted Liposomal p53 cDNA,Northwestern University,National Cancer Institute (NCI),FEMALE,"ADULT, OLDER_ADULT",PHASE1,0,OTHER,INTERVENTIONAL,11/10/2022,11/10/2022
NCT06024187,RECRUITING,Breast Neoplasms,PROCEDURE: Cold dissection|PROCEDURE: Electrocautery Dissection,Sun Yat-Sen Memorial Hospital of Sun Yat-Sen University,,FEMALE,"ADULT, OLDER_ADULT",NA,234,OTHER,INTERVENTIONAL,5/1/2022,5/31/2024
NCT04641247,ACTIVE_NOT_RECRUITING,Ovarian Neoplasms|Breast Neoplasms,DRUG: Niraparib,GlaxoSmithKline,,ALL,"ADULT, OLDER_ADULT",PHASE2,26,INDUSTRY,INTERVENTIONAL,4/16/2021,11/13/2025
NCT04852887,RECRUITING,Stage I Breast Cancer,"OTHER: Radiation and Endocrine Therapy (Tamoxifen, Anastrozol, Letrozole, Exemestane)|DRUG: Endocrine Therapy (Tamoxifen, Anastrozol, Letrozole, Exemestane)",NRG Oncology,National Cancer Institute (NCI),ALL,"ADULT, OLDER_ADULT",PHASE3,1670,OTHER,INTERVENTIONAL,6/7/2021,2041-07
NCT05064085,ACTIVE_NOT_RECRUITING,Hormone Receptor-positive Breast Cancer,DRUG: Cemiplimab|DRUG: Capecitabine,H. Lee Moffitt Cancer Center and Research Institute,Regeneron Pharmaceuticals,ALL,"ADULT, OLDER_ADULT",PHASE1,13,OTHER,INTERVENTIONAL,10/12/2021,12/9/2025
NCT04298086,ACTIVE_NOT_RECRUITING,Breast Cancer|Primary Hormone Receptor Positive Breast Cancer,OTHER: Exercise Treatment|OTHER: Plant-Based Diet|OTHER: Physical activity|OTHER: Nutrition counseling|OTHER: Replication Exercise Test,Memorial Sloan Kettering Cancer Center,"American Cancer Society, Inc.|McGill University|University of Kansas Medical Center",FEMALE,"ADULT, OLDER_ADULT",PHASE2,43,OTHER,INTERVENTIONAL,3/4/2020,2025-03
NCT04957186,COMPLETED,Breast Cancer,OTHER: Collection of postoperative information|OTHER: Analysis of postoperative information collected from patients,Centre Hospitalier Universitaire de NÄ«mes,,FEMALE,"ADULT, OLDER_ADULT",NA,20,OTHER,INTERVENTIONAL,4/1/2021,6/30/2022
NCT05384119,ACTIVE_NOT_RECRUITING,Breast Cancer,DRUG: TTI-101|DRUG: Palbociclib|DRUG: Aromatase inhibitor (AI)|DRUG: fulvestrant|DRUG: ribociclib,"Tvardi Therapeutics, Incorporated",,ALL,"ADULT, OLDER_ADULT",PHASE1|PHASE2,6,INDUSTRY,INTERVENTIONAL,1/9/2023,6/28/2024
NCT05689619,RECRUITING,"Brain Metastases, Adult|Non Small Cell Lung Cancer|Breast Cancer",DIETARY_SUPPLEMENT: Silibinin|OTHER: Placebo,Azienda Ospedaliera CittÃ  della Salute e della Scienza di Torino,,ALL,"ADULT, OLDER_ADULT",NA,70,OTHER,INTERVENTIONAL,9/1/2023,9/1/2027
NCT05142787,RECRUITING,Breast Cancer,DEVICE: Magseed Pro(R) and Sentimag(R) Gen3 by Endomagnetics,Endomagnetics Ltd.,,ALL,"ADULT, OLDER_ADULT",NA,224,INDUSTRY,INTERVENTIONAL,3/2/2023,6/30/2025
NCT04862585,RECRUITING,Anatomic Stage 0 Breast Cancer AJCC v8|Anatomic Stage I Breast Cancer AJCC v8|Anatomic Stage IA Breast Cancer AJCC v8|Anatomic Stage IB Breast Cancer AJCC v8|Anatomic Stage II Breast Cancer AJCC v8|Anatomic Stage IIA Breast Cancer AJCC v8|Anatomic Stage IIB Breast Cancer AJCC v8|Anatomic Stage III Breast Cancer AJCC v8|Anatomic Stage IIIA Breast Cancer AJCC v8|Anatomic Stage IIIB Breast Cancer AJCC v8|Anatomic Stage IIIC Breast Cancer AJCC v8|Anatomic Stage IV Breast Cancer AJCC v8|Breast Carcinoma|Prognostic Stage 0 Breast Cancer AJCC v8|Prognostic Stage I Breast Cancer AJCC v8|Prognostic Stage IA Breast Cancer AJCC v8|Prognostic Stage IB Breast Cancer AJCC v8|Prognostic Stage II Breast Cancer AJCC v8|Prognostic Stage IIA Breast Cancer AJCC v8|Prognostic Stage IIB Breast Cancer AJCC v8|Prognostic Stage III Breast Cancer AJCC v8|Prognostic Stage IIIA Breast Cancer AJCC v8|Prognostic Stage IIIB Breast Cancer AJCC v8|Prognostic Stage IIIC Breast Cancer AJCC v8|Prognostic Stage IV Breast Cancer AJCC v8,DRUG: Cimetidine|DRUG: Dexamethasone|DRUG: Diphenhydramine|DRUG: Famotidine|DRUG: Paclitaxel|OTHER: Quality-of-Life Assessment|DRUG: Ranitidine,Ohio State University Comprehensive Cancer Center,,ALL,"ADULT, OLDER_ADULT",PHASE2|PHASE3,100,OTHER,INTERVENTIONAL,10/7/2021,12/31/2024
NCT05841186,NOT_YET_RECRUITING,Pegfilgrastim|Bone Pain|Chemotherapy|Breast Cancer|Patient-reported Outcomes,OTHER: Timing of pegfilgrastim administration,Guangdong Provincial People's Hospital,,FEMALE,"ADULT, OLDER_ADULT",PHASE2,84,OTHER,INTERVENTIONAL,5/1/2023,5/31/2025
NCT04232319,WITHDRAWN,Breast Cancer|Sleep Hygiene,BEHAVIORAL: Sleep Hygiene Training,University of Toledo Health Science Campus,,FEMALE,"ADULT, OLDER_ADULT",NA,0,OTHER,INTERVENTIONAL,1/15/2020,2020-07
NCT04973319,NOT_YET_RECRUITING,Breast Cancer,DRUG: Pyrotinib|DRUG: Trastuzumab,Shengjing Hospital,,FEMALE,"ADULT, OLDER_ADULT",PHASE3,450,OTHER,INTERVENTIONAL,8/1/2021,8/1/2027
NCT04777786,TERMINATED,"Neoplasms, Breast",OTHER: Physical Therapy,University of South Carolina,Prisma Health-Midlands,ALL,"ADULT, OLDER_ADULT",NA,3,OTHER,INTERVENTIONAL,4/1/2021,3/31/2023
NCT05426486,RECRUITING,HER2-positive Breast Cancer,DRUG: ARX788|DRUG: Pyrotinib maleate|DRUG: Trastuzumab|DRUG: Pertuzumab|DRUG: Docetaxel|DRUG: Carboplatin,Caigang Liu,"Jiangsu HengRui Medicine Co., Ltd.",FEMALE,"ADULT, OLDER_ADULT",PHASE2|PHASE3,150,OTHER,INTERVENTIONAL,5/23/2022,12/30/2026
NCT04135586,RECRUITING,Physical Exercise,OTHER: Exercise training|OTHER: Control,Universidad Europea de Madrid,,FEMALE,"ADULT, OLDER_ADULT",NA,80,OTHER,INTERVENTIONAL,1/1/2020,12/1/2024
NCT05574686,RECRUITING,Hypertension|Breast Cancer,BEHAVIORAL: Telehealth Blood Pressure Monitoring and Food Insecurity,University of Mississippi Medical Center,"Cheryl Clark, MD, ScD|Saurabh Chandra, MD|Richard Summers, MD",FEMALE,"ADULT, OLDER_ADULT",NA,40,OTHER,INTERVENTIONAL,2/1/2023,5/31/2023
NCT05386719,RECRUITING,Breast Cancer|Early-stage Breast Cancer,OTHER: Prescreening|OTHER: Screening and Enrollment|BEHAVIORAL: Baseline|BEHAVIORAL: Interpret BMI|OTHER: Interpret HbA1c|OTHER: Interpret lipid panel and assess other risk factors|BEHAVIORAL: Assess 10 year risk of cardiovascular event|BEHAVIORAL: Recommendations|BEHAVIORAL: Follow-Up,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,,ALL,"ADULT, OLDER_ADULT",NA,450,OTHER,INTERVENTIONAL,6/3/2022,6/1/2027
NCT04669119,UNKNOWN,"Breast Cancer Female|Pain, Postoperative",DIETARY_SUPPLEMENT: Bromelain/Boswellia Serrata Casperome|DIETARY_SUPPLEMENT: Centella Asiatica/Vitamins|DIETARY_SUPPLEMENT: Placebo,University of Bari Aldo Moro,,FEMALE,"ADULT, OLDER_ADULT",PHASE4,120,OTHER,INTERVENTIONAL,12/31/2020,1/31/2022
NCT06164119,NOT_YET_RECRUITING,Breast Cancer,OTHER: manual treatment with osteopathic techniques and nutritional treatment|OTHER: manual treatment with osteopathic techniques|OTHER: nutritional treatment,"Fondazione IRCCS Istituto Nazionale dei Tumori, Milano",,FEMALE,"ADULT, OLDER_ADULT",NA,600,OTHER,INTERVENTIONAL,2023-12,2025-12
NCT04972019,RECRUITING,"Cognitive Impairment, Mild",DEVICE: Telerehabilitation Experimental Group|OTHER: Telerehabilitation Sham Control Group,Bright Cloud International Corp,"National Cancer Institute (NCI)|Rutgers, The State University of New Jersey",FEMALE,"ADULT, OLDER_ADULT",NA,40,INDUSTRY,INTERVENTIONAL,2/9/2022,9/30/2022
NCT04639986,ACTIVE_NOT_RECRUITING,Metastatic Breast Cancer,DRUG: Sacituzumab Govitecan-hziy|DRUG: Eribulin Mesylate Injection|DRUG: Capecitabine Oral Product|DRUG: Gemcitabine Injection|DRUG: Vinorelbine injection,Gilead Sciences,,ALL,"ADULT, OLDER_ADULT",PHASE3,331,INDUSTRY,INTERVENTIONAL,11/23/2020,2024-03
NCT04586686,RECRUITING,Breast Cancer Female,PROCEDURE: Ovarian biopsy via laparoscopy|PROCEDURE: Transvaginal oocyte retrieval,Universitair Ziekenhuis Brussel,Hopital Antoine Beclere,FEMALE,ADULT,NA,41,OTHER,INTERVENTIONAL,11/1/2022,12/31/2024
NCT03713255,RECRUITING,Breast Cancer|Acute Pain|Anesthesia,PROCEDURE: PVB group|PROCEDURE: MTP block group|PROCEDURE: Control Group,Ottawa Hospital Research Institute,,FEMALE,"ADULT, OLDER_ADULT",NA,150,OTHER,INTERVENTIONAL,1/1/2020,12/31/2023
NCT04541225,TERMINATED,"Glioma|Glioma, Malignant|Glioma, Mixed|Glial Cell Tumors|Breast Cancer|Breast Carcinoma|Cancer of Breast|Cancer of the Breast|Breast Tumor|Malignant Tumor of Breast|Advanced Breast Cancer|Advanced Breast Carcinoma|Metastatic Breast Cancer|Metastatic Breast Carcinoma|Prostate Cancer|Prostatic Cancer|Cancer of Prostate|Cancer of the Prostate|Prostate Neoplasm|Castrate Resistant Prostate Cancer|Castration-resistant Prostate Cancer|Castration Resistant Prostatic Neoplasms|Glioblastoma|Recurrent Glioblastoma",DRUG: NUV-422,Nuvation Bio Inc.,,ALL,"ADULT, OLDER_ADULT",PHASE1,74,INDUSTRY,INTERVENTIONAL,12/8/2020,8/31/2022
NCT06192225,RECRUITING,Anxiety,BEHAVIORAL: pre-trained guided slow paced breathing (~6 breaths per minute),The Netherlands Cancer Institute,,FEMALE,"ADULT, OLDER_ADULT",NA,150,OTHER,INTERVENTIONAL,11/29/2023,11/2/2025
NCT04705025,TERMINATED,Anatomic Stage I Breast Cancer AJCC v8|Anatomic Stage IA Breast Cancer AJCC v8|Anatomic Stage IB Breast Cancer AJCC v8|Anatomic Stage II Breast Cancer AJCC v8|Anatomic Stage IIA Breast Cancer AJCC v8|Anatomic Stage IIB Breast Cancer AJCC v8|Anatomic Stage III Breast Cancer AJCC v8|Anatomic Stage IIIA Breast Cancer AJCC v8|Anatomic Stage IIIB Breast Cancer AJCC v8|Anatomic Stage IIIC Breast Cancer AJCC v8|Lung Non-Small Cell Carcinoma|Prognostic Stage I Breast Cancer AJCC v8|Prognostic Stage IA Breast Cancer AJCC v8|Prognostic Stage IB Breast Cancer AJCC v8|Prognostic Stage II Breast Cancer AJCC v8|Prognostic Stage IIA Breast Cancer AJCC v8|Prognostic Stage IIB Breast Cancer AJCC v8|Prognostic Stage III Breast Cancer AJCC v8|Prognostic Stage IIIA Breast Cancer AJCC v8|Prognostic Stage IIIB Breast Cancer AJCC v8|Prognostic Stage IIIC Breast Cancer AJCC v8|Stage I Lung Cancer AJCC v8|Stage IA1 Lung Cancer AJCC v8|Stage IA2 Lung Cancer AJCC v8|Stage IA3 Lung Cancer AJCC v8|Stage IB Lung Cancer AJCC v8|Stage II Lung Cancer AJCC v8|Stage IIA Lung Cancer AJCC v8|Stage IIB Lung Cancer AJCC v8|Stage III Lung Cancer AJCC v8|Stage IIIA Lung Cancer AJCC v8|Stage IIIB Lung Cancer AJCC v8|Stage IIIC Lung Cancer AJCC v8,BEHAVIORAL: Cognitive Behavior Therapy|OTHER: Interview|OTHER: Quality-of-Life Assessment|OTHER: Questionnaire Administration,Jonsson Comprehensive Cancer Center,Blue Note Therapeutics,ALL,"ADULT, OLDER_ADULT",NA,5,OTHER,INTERVENTIONAL,4/8/2021,3/30/2023
NCT04909125,RECRUITING,Breast Cancer|Post Mastectomy,RADIATION: Hypofractionated radiotherapy VS Standard/Conventional fractionation radiotherapy,Royal North Shore Hospital,,FEMALE,"ADULT, OLDER_ADULT",NA,132,OTHER,INTERVENTIONAL,6/1/2021,12/31/2027
NCT06033092,NOT_YET_RECRUITING,BRCA Mutation|PALB2 Gene Mutation|Ductal Carcinoma in Situ|Lobular Carcinoma in Situ,DRUG: Tamoxifen 10 Mg Tablet|OTHER: Intermittent caloric restriction|BEHAVIORAL: Step counter Device,European Institute of Oncology,Ente Ospedaliero Ospedali Galliera|Istituto Oncologico Veneto IRCCS|Istituto Nazionale Tumori IRCCS - Fondazione G. Pascale,FEMALE,"ADULT, OLDER_ADULT",PHASE2,200,OTHER,INTERVENTIONAL,9/1/2023,7/31/2026
NCT04915755,ACTIVE_NOT_RECRUITING,"Neoplasms, Breast",DRUG: Niraparib|DRUG: Placebo,GlaxoSmithKline,,ALL,"ADULT, OLDER_ADULT",PHASE3,40,INDUSTRY,INTERVENTIONAL,6/28/2021,8/28/2029
NCT05114525,COMPLETED,Breast Cancer,BEHAVIORAL: Survey questionnaire,Stanford University,,FEMALE,"ADULT, OLDER_ADULT",NA,100,OTHER,INTERVENTIONAL,1/20/2021,10/12/2021
NCT05810025,NOT_YET_RECRUITING,Breast Cancer,BEHAVIORAL: RealRisks,Columbia University,National Institute on Minority Health and Health Disparities (NIMHD),FEMALE,"ADULT, OLDER_ADULT",NA,55,OTHER,INTERVENTIONAL,2023-05,2024-07
NCT05670925,RECRUITING,Triple-Negative Breast Cancer,DRUG: Camrelizumab plus Famitinib with/without nab-Palitaxel,Fudan University,,FEMALE,"ADULT, OLDER_ADULT",PHASE2,46,OTHER,INTERVENTIONAL,3/1/2023,9/1/2023
NCT06019325,RECRUITING,"Breast Cancer|Postoperative Pain, Acute|Postoperative Pain, Chronic|Neuropathic Pain",PROCEDURE: RIB,MuÄŸla SÄ±tkÄ± KoÃ§man University,,FEMALE,"ADULT, OLDER_ADULT",NA,254,OTHER,INTERVENTIONAL,9/7/2023,2025-01
NCT04764292,ACTIVE_NOT_RECRUITING,Breast Cancer,DEVICE: Contrast-enhanced mammography|DRUG: Iodinated Contrast Media (ICM),Wendie Berg,PA Breast Cancer Coalition,FEMALE,"ADULT, OLDER_ADULT",PHASE4,600,OTHER,INTERVENTIONAL,2/15/2021,1/31/2024
NCT06255392,NOT_YET_RECRUITING,Breast Cancer,DRUG: Fluzoparib|DRUG: Apatinib Mesylate|DRUG: Capecitabine tablets|DRUG: Vinorelbine Tartrate Oral|DRUG: Eribulin mesylate injection|DRUG: Gemcitabine Hydrochloride|DRUG: Paclitaxel-albumin,Sun Yat-Sen Memorial Hospital of Sun Yat-Sen University,,FEMALE,"ADULT, OLDER_ADULT",PHASE3,200,OTHER,INTERVENTIONAL,2024-02,2031-03
NCT05802225,RECRUITING,Breast Cancer,DRUG: BCD-178|DRUG: Perjeta,Biocad,,FEMALE,"ADULT, OLDER_ADULT",PHASE3,374,INDUSTRY,INTERVENTIONAL,1/30/2023,1/31/2026
NCT04638712,COMPLETED,Breast Cancer,"OTHER: Microbiopsy sample|OTHER: Muscle echography, Maximal strength, Body composition, Quality of life and Physical activity level",Institut de cancÃ©rologie Strasbourg Europe,"UR 3072 - Mitochondries, Stress oxydant, Protection musculaire",FEMALE,"ADULT, OLDER_ADULT",NA,13,OTHER,INTERVENTIONAL,9/16/2020,5/20/2021
NCT05414812,RECRUITING,Breast Cancer|Fertility|Contraception|Menopausal Symptoms,BEHAVIORAL: Multi-component oncofertility care intervention,"University of California, San Diego",Cancer Resource Center of the Desert|El Centro Regional Medical Center|Pioneers Memorial Healthcare District,FEMALE,ADULT,NA,135,OTHER,INTERVENTIONAL,10/15/2021,4/30/2024
NCT06256055,RECRUITING,Malignant Mesothelioma|Colorectal Cancer|Bile Duct Cancer|Rectal Cancer|Ovary Cancer|Pancreatic Cancer|Breast Cancer Female,BIOLOGICAL: UCMYM802 Injection,UTC Therapeutics Inc.,Peking University Cancer Hospital & Institute,ALL,"ADULT, OLDER_ADULT",PHASE1,24,INDUSTRY,INTERVENTIONAL,1/1/2024,2025-04
NCT04330625,TERMINATED,Hyperglycemia Drug Induced,BIOLOGICAL: REMD-477,Duke University,,ALL,"ADULT, OLDER_ADULT",PHASE1,1,OTHER,INTERVENTIONAL,11/13/2020,5/5/2021
NCT04899492,RECRUITING,Breast Cancer|Gynecologic Cancer|Digestive Cancer|Melanoma,BEHAVIORAL: Motivational Interviewing (MI)|BEHAVIORAL: Cognitive Behavioural Therapy (CBT)|BEHAVIORAL: Hypnotherapy|DRUG: Nicotine Replacement Therapy (NRT),Institut Cancerologie de l'Ouest,"National Cancer Institute, France",ALL,"ADULT, OLDER_ADULT",NA,100,OTHER,INTERVENTIONAL,9/29/2021,2023-09
NCT04363892,UNKNOWN,Breast Cancer,OTHER: Optical and infrared imaging,Nova Scotia Health Authority,,FEMALE,"CHILD, ADULT, OLDER_ADULT",NA,150,OTHER,INTERVENTIONAL,7/1/2020,2022-12
NCT05989022,RECRUITING,Breast Cancer Diagnosis,DIAGNOSTIC_TEST: Injection of contrast enhancing agent Gadovist for MRI investigation|DIAGNOSTIC_TEST: Injection of contrast enhancing agent Imeron for B-CT investigation,AB-CT - Advanced Breast-CT GmbH,CRO Dr. med. Kottmann GmbH,FEMALE,"ADULT, OLDER_ADULT",NA,428,INDUSTRY,INTERVENTIONAL,11/24/2023,2024-12
NCT04292847,SUSPENDED,Breast Cancer,OTHER: Referrals Recommendations,UNC Lineberger Comprehensive Cancer Center,Breast Cancer Research Foundation,FEMALE,OLDER_ADULT,NA,100,OTHER,INTERVENTIONAL,3/12/2020,6/15/2026
NCT05985187,ACTIVE_NOT_RECRUITING,HER2-positive Breast Cancer,DRUG: TQB2440 injection + Trastuzumab + Docetaxel|DRUG: Perjeta + Trastuzumab + Docetaxel,"Chia Tai Tianqing Pharmaceutical Group Co., Ltd.",,ALL,"ADULT, OLDER_ADULT",PHASE3,412,INDUSTRY,INTERVENTIONAL,10/20/2020,2023-12
NCT03730922,RECRUITING,Breast Neoplasm Female|Complication of Radiation Therapy|Breast Implant; Complications,PROCEDURE: Delayed-immediate reconstruction|PROCEDURE: Delayed reconstruction,Danish Breast Cancer Cooperative Group,,FEMALE,"ADULT, OLDER_ADULT",NA,590,OTHER,INTERVENTIONAL,1/1/2020,2035-11
NCT06002022,NOT_YET_RECRUITING,Breast Cancer|Quality of Life|Physical Activity|Sleep Quality|Stress|Pain,DEVICE: REBECCA system (smartwatch + mobile app use),FundaciÃ³n para la InvestigaciÃ³n del Hospital ClÃ­nico de Valencia,,FEMALE,"ADULT, OLDER_ADULT",NA,110,OTHER,INTERVENTIONAL,9/1/2023,12/31/2025
NCT05185947,RECRUITING,Gynecologic Cancer|Gynecologic Neoplasms|Peritoneal Carcinomatosis|Peritoneal Neoplasms|Ovarian Cancer|Ovarian Neoplasms|Colorectal Cancer|Colorectal Neoplasms|Appendiceal Cancer|Appendiceal Neoplasms,DRUG: Paclitaxel|DRUG: Nilotinib,National Cancer Institute (NCI),,ALL,"ADULT, OLDER_ADULT",PHASE2,70,NIH,INTERVENTIONAL,10/13/2022,12/30/2031
NCT04570722,COMPLETED,Breast Cancer|Melanoma|Thoracic Cancer|Lymphedema of Upper Arm,OTHER: Ipsilateral peripheral IV insertion,Duke University,,ALL,"ADULT, OLDER_ADULT",NA,3,OTHER,INTERVENTIONAL,9/20/2021,1/9/2023
NCT04461847,UNKNOWN,Endoscopic Subcutaneous Mastectomy,PROCEDURE: subcutaneous mastectomy|PROCEDURE: endoscopic subcutaneous mastectomy,Beijing Friendship Hospital,,FEMALE,"ADULT, OLDER_ADULT",NA,287,OTHER,INTERVENTIONAL,12/1/2020,12/31/2022
NCT06158347,RECRUITING,Breast Cancer|Radiation Dermatitis,DEVICE: hyperbaric oxygen chamber,Ilsan Cha hospital,,FEMALE,"ADULT, OLDER_ADULT",NA,30,OTHER,INTERVENTIONAL,11/6/2023,12/31/2024
NCT05635487,RECRUITING,HER2-positive Breast Cancer,DRUG: SHR-A1811|DRUG: Pyrotinib,Shengjing Hospital,"Jiangsu HengRui Medicine Co., Ltd.",FEMALE,"ADULT, OLDER_ADULT",PHASE2,61,OTHER,INTERVENTIONAL,3/16/2023,2/28/2029
NCT05558722,RECRUITING,Breast Cancer Stage II,DRUG: Anlotinib,Xijing Hospital,,FEMALE,"ADULT, OLDER_ADULT",PHASE2,30,OTHER,INTERVENTIONAL,11/30/2022,7/30/2025
NCT04249622,ACTIVE_NOT_RECRUITING,Anatomic Stage I Breast Cancer AJCC v8|Anatomic Stage IA Breast Cancer AJCC v8|Anatomic Stage IB Breast Cancer AJCC v8|Anatomic Stage II Breast Cancer AJCC v8|Anatomic Stage IIA Breast Cancer AJCC v8|Anatomic Stage IIB Breast Cancer AJCC v8|Anatomic Stage III Breast Cancer AJCC v8|Anatomic Stage IIIA Breast Cancer AJCC v8|Anatomic Stage IIIB Breast Cancer AJCC v8|Anatomic Stage IIIC Breast Cancer AJCC v8|HER2 Positive Breast Carcinoma|Prognostic Stage I Breast Cancer AJCC v8|Prognostic Stage IA Breast Cancer AJCC v8|Prognostic Stage IB Breast Cancer AJCC v8|Prognostic Stage II Breast Cancer AJCC v8|Prognostic Stage IIA Breast Cancer AJCC v8|Prognostic Stage IIB Breast Cancer AJCC v8|Prognostic Stage III Breast Cancer AJCC v8|Prognostic Stage IIIA Breast Cancer AJCC v8|Prognostic Stage IIIB Breast Cancer AJCC v8|Prognostic Stage IIIC Breast Cancer AJCC v8,OTHER: Best Practice|OTHER: Questionnaire Administration|DRUG: Rifaximin,Mayo Clinic,National Cancer Institute (NCI),ALL,"ADULT, OLDER_ADULT",PHASE2,20,OTHER,INTERVENTIONAL,9/18/2020,12/1/2024
NCT06223022,RECRUITING,Breast Cancer|Colorectal Cancer|Prostate Cancer,BEHAVIORAL: Proactive nurse-led telephone follow-up,UmeÃ¥ University,,ALL,"ADULT, OLDER_ADULT",NA,512,OTHER,INTERVENTIONAL,1/20/2024,2025-12
NCT05371847,RECRUITING,Breast Cancer,OTHER: assessment for upper limb dysfunction|OTHER: retest assessment,KU Leuven,Universitaire Ziekenhuizen KU Leuven|Vrije Universiteit Brussel,ALL,"ADULT, OLDER_ADULT",NA,150,OTHER,INTERVENTIONAL,4/26/2022,2025-02
NCT04265547,UNKNOWN,Breast Cancer Risk,BEHAVIORAL: Breast Cancer Risk Reduction Household Intervention,Columbia University,"National Institute of Environmental Health Sciences (NIEHS)|National Cancer Institute (NCI)|University of Wisconsin, Madison",FEMALE,"CHILD, ADULT, OLDER_ADULT",NA,90,OTHER,INTERVENTIONAL,1/25/2020,1/25/2021
NCT05377047,RECRUITING,Breast Cancer Stage IV|Oligometastatic Disease,RADIATION: SABR,Vastra Gotaland Region,"Sahlgrenska University Hospital, Sweden|Azienda Ospedaliero-Universitaria Careggi|Region Ã–rebro County|Skane University Hospital|Uppsala University Hospital|Karolinska University Hospital|University Hospital, UmeÃ¥|Sundsvall Hospital|Karlstad Central Hospital|GÃ¤vle Hospital|Centrallasarettet VÃ¤sterÃ¥s|Oslo University Hospital|St. Olavs Hospital|Haukeland University Hospital|University of Stavanger|University Hospital of North Norway",ALL,"ADULT, OLDER_ADULT",NA,345,OTHER_GOV,INTERVENTIONAL,9/19/2022,12/31/2027
